Date,Employee_ID,Clock_In,Clock_Out,Total_Hours,OT_Hours
2023-11-13,Person_50,08:48,16:36,7.8,0.0
2023-11-14,Person_50,08:47,16:58,8.18,0.18
2023-11-15,Person_50,08:53,16:55,8.03,0.03
2023-11-16,Person_50,09:02,16:46,7.73,0.0
2023-11-17,Person_50,08:53,16:54,8.02,0.02
2023-11-18,Person_50,08:49,16:56,8.12,0.12
2023-11-19,Person_50,08:53,16:46,7.88,0.0
2023-11-20,Person_50,08:58,16:47,7.82,0.0
2023-11-21,Person_50,08:53,16:47,7.9,0.0
2023-11-22,Person_50,08:58,16:59,8.02,0.02
2023-11-23,Person_50,09:18,16:57,7.65,0.0
2023-11-24,Person_50,08:49,16:38,7.82,0.0
2023-11-25,Person_50,08:57,16:53,7.93,0.0
2023-11-26,Person_50,08:32,16:52,8.33,0.33
2023-11-27,Person_50,08:46,16:42,7.93,0.0
2023-11-28,Person_50,08:48,16:44,7.93,0.0
2023-11-29,Person_50,08:46,16:43,7.95,0.0
2023-11-30,Person_50,09:00,16:59,7.98,0.0
2023-12-01,Person_50,08:58,16:44,7.77,0.0
2023-12-02,Person_50,08:47,16:49,8.03,0.03
2023-12-03,Person_50,08:58,16:50,7.87,0.0
2023-12-04,Person_50,08:59,16:39,7.67,0.0
2023-12-05,Person_50,08:50,16:59,8.15,0.15
2023-12-06,Person_50,08:49,16:58,8.15,0.15
2023-12-07,Person_50,08:51,16:43,7.87,0.0
2023-12-08,Person_50,08:53,16:41,7.8,0.0
2023-12-09,Person_50,08:50,16:46,7.93,0.0
2023-12-10,Person_50,08:54,17:00,8.1,0.1
2023-12-11,Person_50,08:59,16:43,7.73,0.0
2023-12-12,Person_50,08:47,16:52,8.08,0.08
2023-12-13,Person_50,08:45,16:52,8.12,0.12
2023-12-14,Person_50,09:21,16:51,7.5,0.0
2023-12-15,Person_50,08:37,16:47,8.17,0.17
2023-12-16,Person_50,08:56,16:44,7.8,0.0
2023-12-17,Person_50,08:40,16:42,8.03,0.03
2023-12-18,Person_50,08:32,16:43,8.18,0.18
2023-12-19,Person_50,08:38,16:55,8.28,0.28
2023-12-20,Person_50,09:09,17:01,7.87,0.0
2023-12-21,Person_50,09:09,16:51,7.7,0.0
2023-12-22,Person_50,08:54,16:53,7.98,0.0
2023-12-23,Person_50,08:57,16:39,7.7,0.0
2023-12-24,Person_50,08:52,16:22,7.5,0.0
2023-12-25,Person_50,08:54,16:50,7.93,0.0
2023-12-26,Person_50,08:47,16:42,7.92,0.0
2023-12-27,Person_50,08:51,16:48,7.95,0.0
2023-12-28,Person_50,08:40,16:39,7.98,0.0
2023-12-29,Person_50,08:59,16:53,7.9,0.0
2023-12-30,Person_50,08:49,16:39,7.83,0.0
2023-12-31,Person_50,08:33,16:41,8.13,0.13
2024-01-01,Person_50,08:40,16:48,8.13,0.13
2024-01-02,Person_50,08:55,16:50,7.92,0.0
2024-01-03,Person_50,08:55,16:44,7.82,0.0
2024-01-04,Person_50,08:48,16:49,8.02,0.02
2024-01-05,Person_50,08:50,16:51,8.02,0.02
2024-01-06,Person_50,09:10,16:45,7.58,0.0
2024-01-07,Person_50,08:56,16:53,7.95,0.0
2024-01-08,Person_50,09:00,16:45,7.75,0.0
2024-01-09,Person_50,09:04,16:35,7.52,0.0
2024-01-10,Person_50,08:59,16:45,7.77,0.0
2024-01-11,Person_50,09:04,16:44,7.67,0.0
2024-01-12,Person_50,08:48,16:37,7.82,0.0
2024-01-13,Person_50,09:00,16:41,7.68,0.0
2024-01-14,Person_50,08:41,16:54,8.22,0.22
2024-01-15,Person_50,08:53,17:03,8.17,0.17
2024-01-16,Person_50,09:08,16:38,7.5,0.0
2024-01-17,Person_50,08:51,16:53,8.03,0.03
2024-01-18,Person_50,08:54,16:40,7.77,0.0
2024-01-19,Person_50,08:43,16:31,7.8,0.0
2024-01-20,Person_50,09:03,16:42,7.65,0.0
2024-01-21,Person_50,08:52,16:34,7.7,0.0
2024-01-22,Person_50,09:02,16:45,7.72,0.0
2024-01-23,Person_50,08:54,16:46,7.87,0.0
2024-01-24,Person_50,08:50,16:36,7.77,0.0
2024-01-25,Person_50,08:55,16:39,7.73,0.0
2024-01-26,Person_50,09:01,16:49,7.8,0.0
2024-01-27,Person_50,08:49,16:39,7.83,0.0
2024-01-28,Person_50,08:58,16:53,7.92,0.0
2024-01-29,Person_50,09:02,16:47,7.75,0.0
2024-01-30,Person_50,09:00,16:45,7.75,0.0
2024-01-31,Person_50,09:05,16:48,7.72,0.0
2024-02-01,Person_50,08:39,16:49,8.17,0.17
2024-02-02,Person_50,09:01,16:48,7.78,0.0
2024-02-03,Person_50,08:39,16:56,8.28,0.28
2024-02-04,Person_50,09:00,16:56,7.93,0.0
2024-02-05,Person_50,08:47,16:37,7.83,0.0
2024-02-06,Person_50,09:11,16:47,7.6,0.0
2024-02-07,Person_50,08:40,16:48,8.13,0.13
2024-02-08,Person_50,08:46,16:43,7.95,0.0
2024-02-09,Person_50,09:01,16:47,7.77,0.0
2024-02-10,Person_50,08:40,16:34,7.9,0.0
2024-02-11,Person_50,08:53,16:57,8.07,0.07
2024-02-12,Person_50,08:51,16:42,7.85,0.0
2024-02-13,Person_50,09:01,16:57,7.93,0.0
2024-02-14,Person_50,08:53,16:49,7.93,0.0
2024-02-15,Person_50,08:50,16:53,8.05,0.05
2024-02-16,Person_50,08:42,16:45,8.05,0.05
2024-02-17,Person_50,08:46,16:53,8.12,0.12
2024-02-18,Person_50,08:40,16:42,8.03,0.03
2024-02-19,Person_50,08:47,16:37,7.83,0.0
2024-02-20,Person_50,09:01,16:58,7.95,0.0
2024-02-21,Person_50,08:43,16:45,8.03,0.03
2024-02-22,Person_50,08:36,16:45,8.15,0.15
2024-02-23,Person_50,08:48,16:53,8.08,0.08
2024-02-24,Person_50,09:15,16:46,7.52,0.0
2024-02-25,Person_50,08:57,16:53,7.93,0.0
2024-02-26,Person_50,09:02,16:41,7.65,0.0
2024-02-27,Person_50,08:54,17:02,8.13,0.13
2024-02-28,Person_50,08:42,16:42,8.0,0.0
2024-02-29,Person_50,08:42,16:40,7.97,0.0
2024-03-01,Person_50,08:43,16:57,8.23,0.23
2024-03-02,Person_50,08:51,16:47,7.93,0.0
2024-03-03,Person_50,09:15,16:51,7.6,0.0
2024-03-04,Person_50,09:01,16:51,7.83,0.0
2024-03-05,Person_50,09:06,16:35,7.48,0.0
2024-03-06,Person_50,08:51,16:51,8.0,0.0
2024-03-07,Person_50,09:11,16:35,7.4,0.0
2024-03-08,Person_50,09:03,16:51,7.8,0.0
2024-03-09,Person_50,09:00,16:48,7.8,0.0
2024-03-10,Person_50,09:10,16:48,7.63,0.0
2024-03-11,Person_50,09:03,16:41,7.63,0.0
2024-03-12,Person_50,09:11,16:53,7.7,0.0
2024-03-13,Person_50,08:33,16:51,8.3,0.3
2024-03-14,Person_50,08:58,16:56,7.97,0.0
2024-03-15,Person_50,08:48,16:49,8.02,0.02
2024-03-16,Person_50,09:03,17:01,7.97,0.0
2024-03-17,Person_50,09:13,16:57,7.73,0.0
2024-03-18,Person_50,09:07,16:39,7.53,0.0
2024-03-19,Person_50,09:03,16:49,7.77,0.0
2024-03-20,Person_50,09:07,16:29,7.37,0.0
2024-03-21,Person_50,08:55,17:02,8.12,0.12
2024-03-22,Person_50,08:44,16:48,8.07,0.07
2024-03-23,Person_50,08:46,16:55,8.15,0.15
2024-03-24,Person_50,08:58,16:30,7.53,0.0
2024-03-25,Person_50,09:04,16:53,7.82,0.0
2024-03-26,Person_50,08:57,16:37,7.67,0.0
2024-03-27,Person_50,08:43,16:56,8.22,0.22
2024-03-28,Person_50,08:51,16:54,8.05,0.05
2024-03-29,Person_50,08:58,16:50,7.87,0.0
2024-03-30,Person_50,09:02,16:40,7.63,0.0
2024-03-31,Person_50,08:52,16:45,7.88,0.0
2024-04-01,Person_50,08:49,16:47,7.97,0.0
2024-04-02,Person_50,08:46,16:52,8.1,0.1
2024-04-03,Person_50,08:47,16:38,7.85,0.0
2024-04-04,Person_50,08:51,16:49,7.97,0.0
2024-04-05,Person_50,09:05,16:50,7.75,0.0
2024-04-06,Person_50,08:51,16:46,7.92,0.0
2024-04-07,Person_50,09:22,16:38,7.27,0.0
2024-04-08,Person_50,08:35,16:49,8.23,0.23
2024-04-09,Person_50,08:55,16:52,7.95,0.0
2024-04-10,Person_50,08:43,16:31,7.8,0.0
2024-04-11,Person_50,09:03,16:44,7.68,0.0
2024-04-12,Person_50,08:53,16:46,7.88,0.0
2024-04-13,Person_50,08:45,16:51,8.1,0.1
2024-04-14,Person_50,09:01,16:42,7.68,0.0
2024-04-15,Person_50,08:49,16:45,7.93,0.0
2024-04-16,Person_50,09:03,16:50,7.78,0.0
2024-04-17,Person_50,08:41,16:25,7.73,0.0
2024-04-18,Person_50,08:58,16:45,7.78,0.0
2024-04-19,Person_50,08:41,16:50,8.15,0.15
2024-04-20,Person_50,08:42,16:32,7.83,0.0
2024-04-21,Person_50,09:09,16:32,7.38,0.0
2024-04-22,Person_50,08:54,16:31,7.62,0.0
2024-04-23,Person_50,09:09,16:50,7.68,0.0
2024-04-24,Person_50,08:47,16:40,7.88,0.0
2024-04-25,Person_50,09:04,16:55,7.85,0.0
2024-04-26,Person_50,09:03,16:42,7.65,0.0
2024-04-27,Person_50,09:06,16:45,7.65,0.0
2024-04-28,Person_50,09:05,16:35,7.5,0.0
2024-04-29,Person_50,09:04,16:43,7.65,0.0
2024-04-30,Person_50,09:01,16:40,7.65,0.0
2024-05-01,Person_50,08:53,16:44,7.85,0.0
2024-05-02,Person_50,08:55,16:41,7.77,0.0
2024-05-03,Person_50,08:52,16:51,7.98,0.0
2024-05-04,Person_50,08:47,16:39,7.87,0.0
2024-05-05,Person_50,08:47,17:03,8.27,0.27
2024-05-06,Person_50,08:51,16:52,8.02,0.02
2024-05-07,Person_50,08:52,16:59,8.12,0.12
2024-05-08,Person_50,08:59,16:43,7.73,0.0
2024-05-09,Person_50,08:57,16:49,7.87,0.0
2024-05-10,Person_50,08:55,16:42,7.78,0.0
2024-05-11,Person_50,08:57,16:41,7.73,0.0
2024-05-12,Person_50,08:46,16:54,8.13,0.13
2024-05-13,Person_50,09:09,16:48,7.65,0.0
2024-05-14,Person_50,08:52,16:27,7.58,0.0
2024-05-15,Person_50,08:49,16:38,7.82,0.0
2024-05-16,Person_50,08:54,16:49,7.92,0.0
2024-05-17,Person_50,08:48,16:50,8.03,0.03
2024-05-18,Person_50,08:50,16:47,7.95,0.0
2024-05-19,Person_50,08:52,16:41,7.82,0.0
2024-05-20,Person_50,09:04,16:51,7.78,0.0
2024-05-21,Person_50,09:09,16:35,7.43,0.0
2024-05-22,Person_50,09:05,16:35,7.5,0.0
2024-05-23,Person_50,08:58,16:51,7.88,0.0
2024-05-24,Person_50,08:46,17:03,8.28,0.28
2024-05-25,Person_50,08:53,16:53,8.0,0.0
2024-05-26,Person_50,08:55,16:49,7.9,0.0
2024-05-27,Person_50,08:54,16:45,7.85,0.0
2024-05-28,Person_50,08:30,17:00,8.5,0.5
2024-05-29,Person_50,08:57,16:46,7.82,0.0
2024-05-30,Person_50,09:04,16:53,7.82,0.0
2024-05-31,Person_50,08:47,16:47,8.0,0.0
2024-06-01,Person_50,08:38,16:47,8.15,0.15
2024-06-02,Person_50,08:45,16:50,8.08,0.08
2024-06-03,Person_50,08:53,16:32,7.65,0.0
2024-06-04,Person_50,08:52,16:40,7.8,0.0
2024-06-05,Person_50,08:44,16:46,8.03,0.03
2024-06-06,Person_50,08:43,16:45,8.03,0.03
2024-06-07,Person_50,09:00,16:46,7.77,0.0
2024-06-08,Person_50,09:03,17:00,7.95,0.0
2024-06-09,Person_50,08:50,16:55,8.08,0.08
2024-06-10,Person_50,08:51,16:44,7.88,0.0
2024-06-11,Person_50,08:42,16:46,8.07,0.07
2024-06-12,Person_50,09:08,16:45,7.62,0.0
2024-06-13,Person_50,09:04,16:58,7.9,0.0
2024-06-14,Person_50,08:54,16:55,8.02,0.02
2024-06-15,Person_50,08:42,16:50,8.13,0.13
2024-06-16,Person_50,08:54,17:04,8.17,0.17
2024-06-17,Person_50,08:42,16:52,8.17,0.17
2024-06-18,Person_50,09:10,16:55,7.75,0.0
2024-06-19,Person_50,08:49,16:51,8.03,0.03
2024-06-20,Person_50,08:51,16:46,7.92,0.0
2024-06-21,Person_50,08:30,16:46,8.27,0.27
2024-06-22,Person_50,09:00,16:47,7.78,0.0
2024-06-23,Person_50,09:09,16:37,7.47,0.0
2024-06-24,Person_50,09:12,16:42,7.5,0.0
2024-06-25,Person_50,09:10,16:40,7.5,0.0
2024-06-26,Person_50,08:35,16:49,8.23,0.23
2024-06-27,Person_50,09:01,16:37,7.6,0.0
2024-06-28,Person_50,08:56,16:55,7.98,0.0
2024-06-29,Person_50,08:56,16:47,7.85,0.0
2024-06-30,Person_50,08:53,17:00,8.12,0.12
2024-07-01,Person_50,08:38,16:48,8.17,0.17
2024-07-02,Person_50,08:56,17:03,8.12,0.12
2024-07-03,Person_50,09:15,16:40,7.42,0.0
2024-07-04,Person_50,08:53,16:46,7.88,0.0
2024-07-05,Person_50,08:46,16:40,7.9,0.0
2024-07-06,Person_50,09:00,16:53,7.88,0.0
2024-07-07,Person_50,08:54,16:48,7.9,0.0
2024-07-08,Person_50,08:39,16:37,7.97,0.0
2024-07-09,Person_50,08:51,16:45,7.9,0.0
2024-07-10,Person_50,08:54,16:40,7.77,0.0
2024-07-11,Person_50,08:44,16:53,8.15,0.15
2024-07-12,Person_50,08:55,16:48,7.88,0.0
2024-07-13,Person_50,09:08,16:51,7.72,0.0
2024-07-14,Person_50,08:34,16:41,8.12,0.12
2024-07-15,Person_50,09:06,16:43,7.62,0.0
2024-07-16,Person_50,08:54,16:47,7.88,0.0
2024-07-17,Person_50,08:42,16:39,7.95,0.0
2024-07-18,Person_50,09:05,16:34,7.48,0.0
2024-07-19,Person_50,08:51,16:46,7.92,0.0
2024-07-20,Person_50,09:05,16:39,7.57,0.0
2024-07-21,Person_50,08:50,16:54,8.07,0.07
2024-07-22,Person_50,09:12,16:51,7.65,0.0
2024-07-23,Person_50,09:01,16:46,7.75,0.0
2024-07-24,Person_50,09:02,16:43,7.68,0.0
2024-07-25,Person_50,09:01,16:53,7.87,0.0
2024-07-26,Person_50,09:13,17:03,7.83,0.0
2024-07-27,Person_50,08:57,16:44,7.78,0.0
2024-07-28,Person_50,08:55,16:38,7.72,0.0
2024-07-29,Person_50,08:39,16:39,8.0,0.0
2024-07-30,Person_50,09:05,16:57,7.87,0.0
2024-07-31,Person_50,08:54,16:50,7.93,0.0
2024-08-01,Person_50,08:57,16:44,7.78,0.0
2024-08-02,Person_50,08:44,16:33,7.82,0.0
2024-08-03,Person_50,08:40,16:29,7.82,0.0
2024-08-04,Person_50,08:43,16:44,8.02,0.02
2024-08-05,Person_50,08:57,16:48,7.85,0.0
2024-08-06,Person_50,08:55,16:54,7.98,0.0
2024-08-07,Person_50,09:07,16:44,7.62,0.0
2024-08-08,Person_50,08:53,16:51,7.97,0.0
2024-08-09,Person_50,08:55,16:41,7.77,0.0
2024-08-10,Person_50,09:01,16:41,7.67,0.0
2024-08-11,Person_50,09:14,16:40,7.43,0.0
2024-08-12,Person_50,08:47,16:50,8.05,0.05
2024-08-13,Person_50,08:48,16:48,8.0,0.0
2024-08-14,Person_50,08:52,16:58,8.1,0.1
2024-08-15,Person_50,09:05,16:52,7.78,0.0
2024-08-16,Person_50,09:01,17:05,8.07,0.07
2024-08-17,Person_50,08:58,16:51,7.88,0.0
2024-08-18,Person_50,08:57,16:44,7.78,0.0
2024-08-19,Person_50,09:02,16:52,7.83,0.0
2024-08-20,Person_50,08:56,16:56,8.0,0.0
2024-08-21,Person_50,08:59,16:40,7.68,0.0
2024-08-22,Person_50,09:08,17:16,8.13,0.13
2024-08-23,Person_50,09:05,16:56,7.85,0.0
2024-08-24,Person_50,08:51,16:43,7.87,0.0
2024-08-25,Person_50,08:55,16:44,7.82,0.0
2024-08-26,Person_50,08:57,16:42,7.75,0.0
2024-08-27,Person_50,08:45,16:51,8.1,0.1
2024-08-28,Person_50,08:59,17:00,8.02,0.02
2024-08-29,Person_50,08:46,16:43,7.95,0.0
2024-08-30,Person_50,08:38,16:53,8.25,0.25
2024-08-31,Person_50,08:50,16:41,7.85,0.0
2024-09-01,Person_50,08:32,16:53,8.35,0.35
2024-09-02,Person_50,08:32,16:42,8.17,0.17
2024-09-03,Person_50,08:49,17:06,8.28,0.28
2024-09-04,Person_50,08:55,16:56,8.02,0.02
2024-09-05,Person_50,08:52,17:02,8.17,0.17
2024-09-06,Person_50,08:59,16:46,7.78,0.0
2024-09-07,Person_50,09:00,16:34,7.57,0.0
2024-09-08,Person_50,09:02,16:38,7.6,0.0
2024-09-09,Person_50,08:41,16:40,7.98,0.0
2024-09-10,Person_50,09:02,16:49,7.78,0.0
2024-09-11,Person_50,08:43,16:31,7.8,0.0
2024-09-12,Person_50,09:05,16:42,7.62,0.0
2024-09-13,Person_50,08:53,16:37,7.73,0.0
2024-09-14,Person_50,08:56,16:47,7.85,0.0
2024-09-15,Person_50,08:57,16:46,7.82,0.0
2024-09-16,Person_50,08:43,16:46,8.05,0.05
2024-09-17,Person_50,08:30,16:52,8.37,0.37
2024-09-18,Person_50,08:59,16:57,7.97,0.0
2024-09-19,Person_50,08:42,16:46,8.07,0.07
2024-09-20,Person_50,08:57,16:48,7.85,0.0
2024-09-21,Person_50,08:52,16:39,7.78,0.0
2024-09-22,Person_50,08:59,16:47,7.8,0.0
2024-09-23,Person_50,08:46,16:48,8.03,0.03
2024-09-24,Person_50,08:49,16:50,8.02,0.02
2024-09-25,Person_50,09:09,17:00,7.85,0.0
2024-09-26,Person_50,08:36,17:00,8.4,0.4
2024-09-27,Person_50,09:09,16:28,7.32,0.0
2024-09-28,Person_50,08:57,16:56,7.98,0.0
2024-09-29,Person_50,08:55,16:35,7.67,0.0
2024-09-30,Person_50,08:53,16:46,7.88,0.0
2024-10-01,Person_50,08:53,16:53,8.0,0.0
2024-10-02,Person_50,08:49,16:55,8.1,0.1
2024-10-03,Person_50,08:49,17:01,8.2,0.2
2024-10-04,Person_50,08:40,16:46,8.1,0.1
2024-10-05,Person_50,08:46,16:30,7.73,0.0
2024-10-06,Person_50,09:01,16:52,7.85,0.0
2024-10-07,Person_50,08:54,16:42,7.8,0.0
2024-10-08,Person_50,08:49,16:40,7.85,0.0
2024-10-09,Person_50,09:01,16:51,7.83,0.0
2024-10-10,Person_50,09:12,17:13,8.02,0.02
2024-10-11,Person_50,08:40,16:51,8.18,0.18
2024-10-12,Person_50,09:01,16:41,7.67,0.0
2024-10-13,Person_50,08:43,16:46,8.05,0.05
2024-10-14,Person_50,09:00,16:58,7.97,0.0
2024-10-15,Person_50,08:47,16:54,8.12,0.12
2024-10-16,Person_50,08:54,16:37,7.72,0.0
2024-10-17,Person_50,08:58,16:46,7.8,0.0
2024-10-18,Person_50,08:48,16:54,8.1,0.1
2024-10-19,Person_50,08:25,17:04,8.65,0.65
2024-10-20,Person_50,09:15,16:40,7.42,0.0
2024-10-21,Person_50,09:09,16:53,7.73,0.0
2024-10-22,Person_50,08:56,17:02,8.1,0.1
2024-10-23,Person_50,09:09,16:52,7.72,0.0
2024-10-24,Person_50,09:07,16:44,7.62,0.0
2024-10-25,Person_50,08:45,16:31,7.77,0.0
2024-10-26,Person_50,09:03,16:50,7.78,0.0
2024-10-27,Person_50,08:39,17:01,8.37,0.37
2024-10-28,Person_50,09:08,17:00,7.87,0.0
2024-10-29,Person_50,09:05,16:39,7.57,0.0
2024-10-30,Person_50,08:55,16:42,7.78,0.0
2024-10-31,Person_50,08:45,16:59,8.23,0.23
2024-11-01,Person_50,08:53,17:00,8.12,0.12
2024-11-02,Person_50,08:54,16:44,7.83,0.0
2024-11-03,Person_50,08:56,16:37,7.68,0.0
2024-11-04,Person_50,08:56,16:39,7.72,0.0
2024-11-05,Person_50,09:00,16:58,7.97,0.0
2024-11-06,Person_50,08:46,16:50,8.07,0.07
2024-11-07,Person_50,08:51,16:49,7.97,0.0
2024-11-08,Person_50,08:58,16:49,7.85,0.0
2024-11-09,Person_50,08:45,16:35,7.83,0.0
2024-11-10,Person_50,09:09,16:55,7.77,0.0
2024-11-11,Person_50,08:47,16:45,7.97,0.0
2024-11-12,Person_50,08:54,16:55,8.02,0.02
2024-11-13,Person_50,08:58,16:47,7.82,0.0
2024-11-14,Person_50,09:09,16:44,7.58,0.0
2024-11-15,Person_50,08:53,16:42,7.82,0.0
2024-11-16,Person_50,08:48,16:46,7.97,0.0
2024-11-17,Person_50,08:50,16:45,7.92,0.0
2024-11-18,Person_50,08:59,16:48,7.82,0.0
2024-11-19,Person_50,08:49,16:40,7.85,0.0
2024-11-20,Person_50,08:53,16:34,7.68,0.0
2024-11-21,Person_50,08:51,16:54,8.05,0.05
2024-11-22,Person_50,09:10,16:48,7.63,0.0
2024-11-23,Person_50,08:53,17:03,8.17,0.17
2024-11-24,Person_50,08:43,16:53,8.17,0.17
2024-11-25,Person_50,08:43,16:47,8.07,0.07
2024-11-26,Person_50,08:43,16:49,8.1,0.1
2024-11-27,Person_50,09:02,16:59,7.95,0.0
2024-11-28,Person_50,08:46,16:51,8.08,0.08
2024-11-29,Person_50,08:51,16:53,8.03,0.03
2024-11-30,Person_50,08:56,16:36,7.67,0.0
2024-12-01,Person_50,08:50,16:47,7.95,0.0
2024-12-02,Person_50,08:51,17:00,8.15,0.15
2024-12-03,Person_50,08:50,16:54,8.07,0.07
2024-12-04,Person_50,08:46,16:47,8.02,0.02
2024-12-05,Person_50,08:40,16:46,8.1,0.1
2024-12-06,Person_50,09:02,16:46,7.73,0.0
2024-12-07,Person_50,09:00,16:49,7.82,0.0
2024-12-08,Person_50,08:53,16:46,7.88,0.0
2024-12-09,Person_50,09:01,16:43,7.7,0.0
2024-12-10,Person_50,08:53,16:55,8.03,0.03
2024-12-11,Person_50,08:43,17:00,8.28,0.28
2024-12-12,Person_50,08:59,16:49,7.83,0.0
2023-01-01,Person_51,09:01,16:49,7.8,0.0
2023-01-02,Person_51,08:41,16:28,7.78,0.0
2023-01-03,Person_51,08:59,16:42,7.72,0.0
2023-01-04,Person_51,08:45,16:56,8.18,0.18
2023-01-05,Person_51,08:50,16:46,7.93,0.0
2023-01-06,Person_51,08:52,16:49,7.95,0.0
2023-01-07,Person_51,09:26,17:01,7.58,0.0
2023-01-08,Person_51,09:01,17:00,7.98,0.0
2023-01-09,Person_51,09:08,16:41,7.55,0.0
2023-01-10,Person_51,09:12,17:03,7.85,0.0
2023-01-11,Person_51,08:53,16:40,7.78,0.0
2023-01-12,Person_51,09:06,16:40,7.57,0.0
2023-01-13,Person_51,08:56,17:14,8.3,0.3
2023-01-14,Person_51,09:14,16:39,7.42,0.0
2023-01-15,Person_51,08:51,16:41,7.83,0.0
2023-01-16,Person_51,09:23,16:46,7.38,0.0
2023-01-17,Person_51,08:48,16:48,8.0,0.0
2023-01-18,Person_51,08:57,16:42,7.75,0.0
2023-01-19,Person_51,09:14,17:07,7.88,0.0
2023-01-20,Person_51,09:08,16:54,7.77,0.0
2023-01-21,Person_51,09:04,16:33,7.48,0.0
2023-01-22,Person_51,09:16,16:58,7.7,0.0
2023-01-23,Person_51,08:51,17:05,8.23,0.23
2023-01-24,Person_51,09:18,17:21,8.05,0.05
2023-01-25,Person_51,08:57,16:51,7.9,0.0
2023-01-26,Person_51,09:15,16:47,7.53,0.0
2023-01-27,Person_51,08:50,16:59,8.15,0.15
2023-01-28,Person_51,08:49,16:34,7.75,0.0
2023-01-29,Person_51,09:02,16:41,7.65,0.0
2023-01-30,Person_51,09:11,16:54,7.72,0.0
2023-01-31,Person_51,09:02,17:03,8.02,0.02
2023-02-01,Person_51,09:10,16:56,7.77,0.0
2023-02-02,Person_51,09:05,16:27,7.37,0.0
2023-02-03,Person_51,09:24,16:49,7.42,0.0
2023-02-04,Person_51,08:26,17:04,8.63,0.63
2023-02-05,Person_51,09:14,16:45,7.52,0.0
2023-02-06,Person_51,08:34,16:57,8.38,0.38
2023-02-07,Person_51,08:53,16:32,7.65,0.0
2023-02-08,Person_51,08:42,16:44,8.03,0.03
2023-02-09,Person_51,08:51,17:28,8.62,0.62
2023-02-10,Person_51,08:53,16:58,8.08,0.08
2023-02-11,Person_51,08:49,16:43,7.9,0.0
2023-02-12,Person_51,08:51,16:44,7.88,0.0
2023-02-13,Person_51,09:05,17:04,7.98,0.0
2023-02-14,Person_51,09:17,17:11,7.9,0.0
2023-02-15,Person_51,08:50,16:42,7.87,0.0
2023-02-16,Person_51,09:03,16:59,7.93,0.0
2023-02-17,Person_51,09:21,16:50,7.48,0.0
2023-02-18,Person_51,09:01,16:58,7.95,0.0
2023-02-19,Person_51,09:36,17:02,7.43,0.0
2023-02-20,Person_51,09:12,16:53,7.68,0.0
2023-02-21,Person_51,09:00,16:31,7.52,0.0
2023-02-22,Person_51,09:18,17:08,7.83,0.0
2023-02-23,Person_51,08:47,16:48,8.02,0.02
2023-02-24,Person_51,09:15,16:43,7.47,0.0
2023-02-25,Person_51,09:31,16:31,7.0,0.0
2023-02-26,Person_51,09:11,16:37,7.43,0.0
2023-02-27,Person_51,08:58,16:58,8.0,0.0
2023-02-28,Person_51,09:34,16:54,7.33,0.0
2023-03-01,Person_51,09:05,17:04,7.98,0.0
2023-03-02,Person_51,09:02,16:43,7.68,0.0
2023-03-03,Person_51,09:14,17:04,7.83,0.0
2023-03-04,Person_51,09:09,17:05,7.93,0.0
2023-03-05,Person_51,09:04,17:15,8.18,0.18
2023-03-06,Person_51,08:55,16:45,7.83,0.0
2023-03-07,Person_51,08:57,16:48,7.85,0.0
2023-03-08,Person_51,09:01,16:54,7.88,0.0
2023-03-09,Person_51,08:58,16:49,7.85,0.0
2023-03-10,Person_51,09:02,17:02,8.0,0.0
2023-03-11,Person_51,09:19,16:37,7.3,0.0
2023-03-12,Person_51,09:02,16:33,7.52,0.0
2023-03-13,Person_51,08:48,16:59,8.18,0.18
2023-03-14,Person_51,08:58,16:46,7.8,0.0
2023-03-15,Person_51,08:49,17:05,8.27,0.27
2023-03-16,Person_51,09:05,16:51,7.77,0.0
2023-03-17,Person_51,08:35,16:50,8.25,0.25
2023-03-18,Person_51,09:08,16:49,7.68,0.0
2023-03-19,Person_51,08:58,16:47,7.82,0.0
2023-03-20,Person_51,08:37,16:46,8.15,0.15
2023-03-21,Person_51,08:44,16:55,8.18,0.18
2023-03-22,Person_51,08:51,17:09,8.3,0.3
2023-03-23,Person_51,08:55,16:54,7.98,0.0
2023-03-24,Person_51,09:09,17:01,7.87,0.0
2023-03-25,Person_51,08:49,17:05,8.27,0.27
2023-03-26,Person_51,09:10,16:34,7.4,0.0
2023-03-27,Person_51,09:13,16:59,7.77,0.0
2023-03-28,Person_51,08:39,17:03,8.4,0.4
2023-03-29,Person_51,09:46,17:13,7.45,0.0
2023-03-30,Person_51,08:44,17:08,8.4,0.4
2023-03-31,Person_51,08:41,16:54,8.22,0.22
2023-04-01,Person_51,08:50,16:52,8.03,0.03
2023-04-02,Person_51,09:26,16:54,7.47,0.0
2023-04-03,Person_51,08:55,17:10,8.25,0.25
2023-04-04,Person_51,09:07,17:03,7.93,0.0
2023-04-05,Person_51,08:57,17:00,8.05,0.05
2023-04-06,Person_51,08:52,17:07,8.25,0.25
2023-04-07,Person_51,09:18,16:41,7.38,0.0
2023-04-08,Person_51,08:58,16:57,7.98,0.0
2023-04-09,Person_51,09:00,16:47,7.78,0.0
2023-04-10,Person_51,09:18,17:05,7.78,0.0
2023-04-11,Person_51,09:08,17:00,7.87,0.0
2023-04-12,Person_51,09:06,16:57,7.85,0.0
